id,prompt_id,issue,party
lu5b3ql,78,COL,ALP
lu436yz,79,COL,
lu3y0gc,80,COL,
lu43n4r,81,COL,LNP
lu4aabq,82,COL,
lu4oe5m,83,COL,ALP
lu4pt84,84,COL,
lu54xjd,85,COL,LNP
lu56gjr,86,COL,
lu47w1g,87,COL,
lu499in,88,COL,
lu3wchi,89,COL,
lu421y8,90,COL,
lu3xrp6,1,EI,
lu3xysj,2,COL,ALP
lu3yyic,3,,
lu47jva,4,EI,
lu3tnxe,5,COL,
lu4ad0a,6,EI,
lu4snvj,7,EI,
lu50cs5,8,EI,
lu50g0d,9,EI,
lu5bu5u,10,EI,
lu5gmsz,11,EI,
lu6ap2g,12,EI,
lu42bdi,13,,
lu3s05m,14,EI,
lu469a0,15,EI,LNP
lu8gct4,16,COL,LNP
lu3vvvp,17,COL,LNP
lu50gac,18,EI,
lu3tkyg,19,COL,
lu3xxbj,20,COL,
lu3tq2a,21,,
lu3ynoy,22,,
lu5ao60,23,COL,
lu8ii66,24,COL,
lu93sjn,25,COL,
lu412n6,26,COL,
lu432bt,27,,
lu4aokw,28,,
lu4ol37,29,COL,ALP
lu4njqe,30,,
lu3z4ft,31,,
lu3x252,32,COL,
lu3vaj3,33,COL,
lu48i90,34,COL,
ludpzk1,35,COL,
lu3ztbq,36,COL,
lu49e6f,37,COL,
lu4g8mc,38,COL,
lu49z8m,39,COL,
lu50ewh,40,COL,
luaanac,41,COL,
lu490bg,42,COL,
lu8c7mi,43,COL,
lu485yg,44,EI,
lu4v1r7,45,EI,
lu43qct,46,EI,
lu47vrn,47,EI,
lu4v51o,48,COL,
lu49m2d,49,COL,
lu45mcw,50,COL,
lu4c23h,51,H,
lu3zhjp,52,COL,
lu3ycvy,53,COL,
lu41zan,54,COL,
lu4936t,55,COL,
lu3zpsm,56,COL,
lu42uqx,57,,
lu4972z,58,COL,
lu4quef,59,COL,
lu3ze16,60,COL,
lu4vjtr,61,COL,
lu4x9t5,62,COL,
lu592h3,63,COL,
lu5pvyc,64,COL,
lu42kdi,65,EI,
lu4ff9y,66,EI,
lu4n3om,67,EI,
lu479bv,68,EI,
lu3uv6h,69,COL,
lu3x5ym,70,EI,
lu4ip27,71,EI,
lu3svd8,72,EI,
lu3slf8,73,EI,
lu3snto,74,EI,
lu3w6ue,75,EI,
lu42ptk,76,EI,
lu4105g,77,EI,
lu50qpz,78,,
lu3vxki,79,,
lu45ynd,80,COL,LNP
lu40pkr,81,COL,LNP
lu4nfph,82,COL,LNP
lu57fv4,83,EI,
lu50sgx,84,EI,
lu3yr9g,85,COL,
lu4k394,86,COL,
lu50j9v,87,COL,
lu3yvzr,88,COL,
lu3ytyv,89,COL,
lu437et,90,,
lu4bnzz,91,,
lu46p57,92,COL,
lu48vwx,93,COL,
lu4if48,94,EI,
lu49yed,95,COL,
lu478xd,96,COL,
lu4cd0s,97,H,LNP
lu45dzz,98,COL,
lu4wx5v,99,,
lu4vevs,100,EI,
lu482yc,101,EI,
lu4zqyq,102,EI,
lu4anpt,103,EI,
lu3vodp,104,COL,
lu9bpcb,105,COL,
lu45g70,106,EI,
lu3yj4i,107,EI,
lu3th72,108,EI,
lu42uol,109,EI,
lu4p2mb,110,COL,LNP
lu58icd,111,,
lu53upk,112,EI,
lu5cwce,113,COL,
lu4tdfe,114,COL,
lu41gzg,115,COL,
lu49zmp,116,COL,
lu4vlf0,117,COL,
lu47t1n,118,,
lu4awvg,119,COL,
lu4iipv,120,EI,
lu4a6sa,121,EI,
lu45zix,122,COL,
lu4cqpk,123,COL,
lu48nh4,124,EI,
lu4fjac,125,EI,
lu4ui0y,126,EI,
lu4c0ft,127,EI,
lu3wu3l,128,COL,
lu4yfc7,129,COL,
lu3uz99,130,EI,
lu3vv52,131,EI,
lu3v038,1,,
lu50hj7,2,EI,ALP
lu56brx,3,,
lu41tl7,4,EI,
lu4c8c0,5,EI,
lu4avey,6,,
lu4fro8,7,COL,
lu4ohap,8,COL,ALP
luac8ax,9,,
lu3y36t,10,,
lu4321o,11,COL,
lu8ktz6,12,,
lu42ayp,13,EI,ALP
lu4e1eq,14,EI,
lu4s8d3,15,,
luaea87,16,,
lu459xb,17,,
lu44227,18,EI,ALP
lu8w3xi,19,,
lu42s23,20,EI,
lu4grut,21,EI,
lu5b5z9,22,EI,
lu4uol6,23,,
lubgpzv,24,EI,
lu44ks1,25,EI,
lu45env,26,,
lu8424d,27,EI,
lu46kek,28,EI,
lu46bic,29,EI,
lu514jk,30,EI,
lu46nhh,31,YC,
lu5m6zl,32,,
lu47rle,33,,
lu3azqy,34,,ALP
lu39yx3,35,,ALP
lu399nh,36,,
lu37xz4,37,,
lu3a0ij,38,,
lu36f1m,39,,
lu3rfue,40,,
lu3zuux,41,,ALP
lu37mj6,42,,
lu3rquh,43,,
lu3n98p,44,,
lu3qxh6,45,,LNP
lu41r2v,46,YC,
lu3ccfs,47,,
lu3tf3a,48,,
lu3a922,49,,
lu50sig,50,,
lu3h9pe,51,,
lu35n4g,52,,
lu36et9,53,,
lu3cnxn,54,,
lu3gbng,55,,ALP
lu3g2bm,56,YC,LNP
lu52j1h,57,,LNP
lu3ubja,58,,
lu5cbww,59,,
lu5chtu,60,,
lu5xv5v,61,,
lu3mam5,62,,
lu3hxv2,63,,
lu3o14w,64,,
lu4ak2e,65,,
lu59nxt,66,,
lu3e1h9,67,,
lu38nf9,68,,
lu3r7hg,69,YC,
lu3euh4,70,,
lu3gzme,71,COL,
lu3hmat,72,,
lu3fsap,73,,
lu3m81m,74,,
lu3iz7x,75,,
lu3kvfp,76,,
lu3ejwl,77,,ALP
lu4aqjj,78,,ALP
lu3halu,79,,
lu3ptgu,80,,ALP
lu4vwoh,81,,
lu3bg9f,82,,
lu3head,83,,
lu3bo50,84,,
lu3a9gp,85,,
lu3h9zu,86,,
lu5c730,87,,
lu8zg96,88,,
lu3z3q2,89,,
lu3bhse,90,,
lu3im15,91,,
lu3lwdr,92,,
lu3gqyw,93,,
lu50ddb,94,YC,
lu3hll4,95,,
lu3eta2,96,,
lu3hhd6,97,,
lu3dxvb,98,,
lu3x5uj,1,,
lu50ed1,2,,
lu36u5f,3,,
lu3b74j,4,,
lu41204,5,,
lu3yzn4,6,,
lu50mrj,7,,
lu3h8ka,8,,
lu3hxdw,9,,ALP
lu4zpcr,10,H,ALP
lu3pn7m,11,H,
lu41wut,12,,
lu3l0m2,13,,
lu3n1jh,14,AL,LNP
lu4aze8,15,COL,
lu4b6yn,16,,
lu3lamj,17,COL,ALP
lu4zszj,18,,
lu3ih0m,19,,
lu4benv,20,AL,
lu4d0t2,21,,ALP
lu4mbum,22,,ALP
lu4zvak,23,,
lu3ce5n,24,,
lu3m1hy,25,,
lu3iznp,26,,
lu3gofy,27,,
lu3jvy0,28,,
lu5d5d0,29,,ON
lu3ca9d,30,,
lu3k73n,31,,
lu3dkmf,32,COL,ALP
lu3lhfp,33,,
lu3l8on,34,,
lu3gyc8,35,,
lu3ip6a,36,,
lu3kxhg,37,,
lu3gxwe,38,,
lu4bsqn,39,,
lu3fiy9,40,,
lu3hocb,41,,
lu3zyca,42,,
lu5lvtu,43,,
lu3e9m9,44,,
lu4410n,45,,
lu43r39,46,,
lu3zc5v,47,,
lu3lqow,48,,LNP
lu3q22e,49,,
lu3oroz,50,,
lu3sjuf,51,,
lu4m45x,52,AL,LNP
lu60sbc,53,AL,LNP
lu4fku4,54,COL,ALP
lu3j5wm,55,,
lu4zxbr,56,,
lu4tocv,57,,
lu3eg44,58,,
lu3moc2,59,,
lu3q7yx,60,,
lu3mh0g,61,,
lu5daxv,62,,ON
lu3gwn5,63,,
lu3l808,64,,
lu507b2,65,,
lu4bn7h,66,,
lu3m1xp,67,,
lu3pviw,68,,
lu3io0g,69,,
lu3ilge,70,,
lu3p7kx,71,,
lu3y8v6,72,,
lu40lsm,73,,
lu4e0j5,74,,
lu43wea,75,,
lu3mugf,76,COL,ALP
lu50u8g,77,,
lu4ya1u,78,,LNP
lu4sevd,79,AL,LNP
lu4xwqh,80,,
lu8p726,81,AL,LNP
lu4talm,82,COL,ALP
lu4gzco,83,,
lu4htyt,84,,
lu3mm7y,85,,
lu48py7,86,,
lu48b7j,87,,
lu3nea6,88,,
lu5q4u6,89,,KAP
lu3k2fk,90,,
lu3n74i,91,,
lu5b8xb,92,,
lu4bqkd,93,,
lu3uozc,94,,
lu3j4zs,95,,
lu483h2,96,,
lu4221l,97,,
lu41za9,98,,
lu44fp8,99,,
lu3o7m6,100,COL,ALP
lu3n8do,101,,ALP
lu5cbv7,102,,
lu5owzk,103,,
lu4xke2,104,,
lu9hzwi,105,AL,LNP
lu4h3t3,106,,
lu4ndi4,107,YC,LNP
lu3mvoc,108,,
lu49pup,109,,
lu3obz1,110,,
lu3pged,111,,
lu9etoc,112,,
lu4krxv,113,,
lu4b3gr,114,,
lu5094t,115,,
lu3lg8v,116,,
lu4y4nv,117,,
lu41wya,118,COL,ALP
lu3v5gd,119,,
lu41gsn,1,COL,LNP
lubflyt,2,,
lu5sinf,3,,
lu4yela,4,AL,LNP
lua9dt9,5,,
lu82jrw,6,,
lu48y0q,7,,
lu4lgtv,8,,
lu3pgeo,9,,
lu9mx5m,10,,
lu4my54,11,,
lu4etsx,12,,
lu3n4xx,13,,
lu4lwyn,14,EI,ALP
ludonf1,15,H,ALP
lu5akiw,16,COL,ALP
lu612pa,17,,
lu5421n,18,AL,LNP
lua9n45,19,,
lu4nzrf,20,,
lu4kglh,21,COL,LNP
lu3oyz4,22,,
lu4m6hg,23,EI,ALP
lu7nsev,24,EI,ALP
lu8nk3o,25,,
lu9i7cj,26,,
lu4osyu,27,,
lu4mt6a,28,COL,LNP
lu3qm0y,29,,
lu4pa2b,30,EI,ALP
lu9web0,31,,
lu4q9fh,32,,
lu4pucc,33,COL,LNP
lu3s2ir,34,,
lu4r1ch,35,EI,ALP
lua94qm,36,,
lu4rfo9,37,,
lu4r3ky,38,,
lu3uvbc,39,,
lu5ybbv,40,,
ludpva6,41,EI,ALP
luabkr3,42,,
lu4trwn,43,,
lu3yy4q,44,,
lu6440z,45,,
lu4xg9p,46,,
lu419k4,47,,
lu8frx1,48,,
lu5dkfx,49,,
lu41ejy,50,,
ludq0qy,51,,
luaqcxz,52,,
lu5dp34,53,,
lu41l3e,54,,
lub9dyd,55,,
lu2ydte,56,COL,ALP
lu2yp09,57,COL,LNP
lu33rwt,58,COL,LNP
lu2z205,59,COL,ALP
lu32694,60,COL,LNP
lu33f94,61,COL,LNP
lu353la,62,EI,LNP
lu329e6,63,COL,LNP
lu35j9d,64,COL,LNP
lu31hcd,65,COL,ALP
lu39h60,1,COL,LNP
lu34lza,2,COL,ALP
lu3bd72,3,COL,ALP
lu2zby5,4,COL,
lu30kbc,5,COL,LNP
lu34r0r,6,COL,LNP
lu3izwl,7,COL,LNP
lu3c0bn,8,COL,LNP
lu3ym5p,9,YC,LNP
lu30ro2,10,COL,LNP
lu3edx6,11,COL,LNP
lu30uir,12,COL,LNP
lu3e42g,13,COL,ALP
lu3hqw4,14,COL,LNP
lu3jk4v,15,COL,ALP
lu4xetw,16,COL,LNP
lu2xgcm,17,COL,LNP
lu3ky2x,18,COL,LNP
lu3880o,19,COL,
lu3cx9e,20,COL,LNP
lu3d592,21,COL,LNP
lu3ganh,22,COL,LNP
lu3i9wu,23,COL,LNP
lu3va0h,24,COL,LNP
lu3zheb,25,COL,LNP
lu45p50,26,COL,LNP
lu5bj82,27,COL,ALP
lu35j0p,28,COL,
lu396h5,29,COL,LNP
lu3bk3h,30,COL,LNP
lu3mpya,31,COL,
lu3pnbb,32,COL,
lu3pqrs,33,COL,LNP
lu3q6gx,34,COL,LNP
lu3tzqq,35,COL,
lu443uy,36,COL,
lu4aixf,37,COL,
lu4cu39,38,COL,LNP
lu4dl2w,39,COL,LNP
lu4pwtt,40,COL,LNP
lu4vvox,41,COL,
lu4vvrh,42,COL,LNP
lu5d3z5,43,COL,LNP
lubok1j,44,COL,LNP
lu31pup,45,COL,LNP
lu3no2w,46,COL,LNP
lu4kog9,47,COL,LNP
lu33a3w,48,COL,LNP
lu33mj7,49,COL,
lu37rvv,50,,
lu3b31z,51,COL,LNP
lu3bar0,52,COL,LNP
lu3bvyq,53,COL,LNP
lu3c22h,54,COL,LNP
lu3d8u5,55,COL,
lu3fd2a,56,,
lu3g2dp,57,COL,LNP
lu3gj64,58,COL,LNP
lu3hwws,59,COL,LNP
lu3j90w,60,COL,LNP
lu3jvrz,61,COL,LNP
lu3mjgs,62,COL,
lu3nn2r,63,COL,
lu3r8yv,64,COL,
lu3sk4g,65,COL,LNP
lu3tvol,66,COL,LNP
lu3virn,67,COL,LNP
lu3vis4,68,COL,
lu3vlcf,69,COL,LNP
lu3xeot,70,COL,LNP
lu3xy6q,71,COL,
lu3yh9b,72,COL,LNP
lu3yrvh,73,COL,
lu40yop,74,COL,LNP
lu41i2y,75,COL,LNP
lu41ldn,76,COL,LNP
lu45b7s,77,COL,LNP
lu45bzl,78,COL,LNP
lu46eh4,79,COL,LNP
lu471kv,80,COL,LNP
lu48xs7,81,COL,LNP
lu4bbr7,82,COL,LNP
lu4c4wj,83,COL,ALP
lu4cin6,84,COL,ALP
lu4cn62,85,COL,LNP
lu4cucu,86,COL,LNP
lu4ej17,87,COL,LNP
lu4gfjc,88,COL,LNP
lu4ja2b,89,COL,LNP
lu4qujf,90,COL,LNP
lu4t4bg,91,COL,LNP
lu4tj5v,92,COL,
lu4zmri,93,COL,LNP
lu50mdc,94,COL,
lu5633m,95,COL,LNP
lu5b52h,96,COL,
lu5hktn,97,COL,
lu5uofw,98,COL,LNP
lu89pge,99,COL,
lu8iizw,100,COL,LNP
lu8l5x8,101,COL,LNP
lu97csg,102,COL,ALP
lu9mlpn,103,COL,LNP
lubfqgi,104,COL,ALP
lubuxzy,105,COL,
lu35rvt,106,COL,LNP
lu8mv2c,107,COL,
lu3at0u,108,COL,
lu33dco,109,COL,LNP
lu3ku7t,110,COL,LNP
lu47l4h,111,COL,ALP
lu5d3hx,112,COL,
lu2z599,113,COL,LNP
lu4bfus,114,COL,
lu337l4,115,COL,ALP
lu2xukr,116,COL,LNP
lu33qdt,117,COL,LNP
lu377i8,118,COL,
lu30b11,119,,
lu51pyl,120,COL,
lu30jub,121,COL,
lu2z0hf,122,COL,
lu345fg,123,COL,
lu3fzlq,124,COL,LNP
lu3ddxg,125,COL,
lu4b1ls,126,COL,LNP
lu57ujx,127,COL,
lu52qjb,1,COL,ALP
lu3k0pb,2,COL,ALP
lu39kgt,3,COL,ALP
lu302dy,4,null,null
lu33ttd,5,null,LNP
lu38g3u,6,EI,LNP
lu34w6j,7,null,LNP
lu45yfw,8,COL,ALP
lu37d5y,9,null,LNP
lu3bwzk,10,null,LNP
lu3w58r,11,COL,LNP
lu5r3k6,12,null,LNP
lu31swh,13,COL,LNP
lu34eu9,14,null,null
lu3uxrb,15,EI,LNP
lu52qt8,16,null,LNP
lu3bi8m,17,null,null
lu3tr8o,18,null,LNP
lu3brax,19,null,LNP
lu4492k,20,COL,LNP
lu40685,21,null,null
lu36y85,22,COL,LNP
lu3jjw9,23,YC,LNP
lu40k4d,24,YC,LNP
lu3bxpn,25,COL,Greens
lu3vdhs,26,COL,Greens
lu3s8ge,27,COL,ALP
lu40zss,28,COL,LNP
lu320o8,29,null,LNP
lu38tlk,30,COL,LNP
lu40s1j,31,null,LNP
lu37aqo,32,YC,LNP
lu3d28n,33,null,null
lu5ushm,34,COL,ALP
lu47a67,35,null,LNP
lu34jmw,36,COL,LNP
lu321je,37,null,LNP
lu41e79,38,COL,LNP
lu325b7,39,null,LNP
lu30w9l,40,AL,LNP
lu32d9s,41,COL,LNP
lu44771,42,COL,LNP
lu35jj0,43,COL,ALP
lu37wmz,44,COL,LNP
lu3i5bk,45,COL,LNP
lu47c2q,46,EI,ALP
lu475dy,47,null,null
lu2y59f,48,COL,LNP
lu2yiyx,49,COL,ALP
lu2ywc9,50,COL,ALP
lu30lk1,51,COL,LNP
lu4neqi,52,null,null
lu3gos6,53,COL,LNP
lu52xsw,54,null,null
lu31qv8,55,null,null
lu3lcpn,56,COL,LNP
lu31smw,57,COL,ALP
lu3q9ox,58,null,null
lu3udll,59,COL,LNP
lu3f20r,60,COL,ALP
lu3os29,61,COL,ALP
lu3baxf,62,COL,ALP
lu31ubq,63,COL,ALP
lu39i8j,64,null,LNP
lu37xn2,65,null,LNP
lu38dd2,66,null,LNP
lu37s88,67,null,LNP
lu3bkyf,68,null,LNP
lu35xv3,69,COL,LNP
lu37vey,70,COL,LNP
lu39jkm,71,null,null
lu3y0ka,72,null,null
lu4z60r,73,EI,ALP
lu5afma,74,null,LNP
lu3flcc,75,COL,LNP
lu3dz44,76,null,LNP
lu47d4c,77,COL,LNP
lu4119e,78,null,KAP
lu3bzav,79,COL,LNP
lu3pmbv,80,COL,LNP
lu58g17,81,COL,LNP
lu3eqxg,82,COL,Greens
lu3fy0u,83,COL,Greens
lu3vf0k,84,COL,Greens
lu3wytw,85,null,null
lu3f4zv,86,COL,LNP
lu3m8mp,87,COL,LNP
lu48nji,88,null,LNP
lu9ijeb,89,null,null
lu5bbdv,90,null,LNP
lu3an6o,91,null,null
lu3bvlb,92,null,null
lu5dy9u,93,COL,ALP
lu3hsct,94,COL,LNP
lu3ivci,95,null,LNP
lu58odg,96,COL,LNP
lu2z0ln,97,COL,ALP
lu528ft,98,COL,LNP
lu31ylu,99,null,null
lu3h3ai,100,null,null
lu3hezt,101,null,null
lu3rgw7,102,null,LNP
lu3h6ss,103,COL,ALP
lu3ez4r,104,COL,ALP
lu346t9,105,null,null
lu3b3tw,106,null,ALP
lu3sexu,107,null,LNP
lu3j8sa,108,null,LNP
lu49tq0,109,null,LNP
lu3jeq6,110,null,LNP
lu5b6b2,111,COL,LNP
lu5bf15,112,null,null
lu3hqh1,1,EI,ALP
lu3ru2h,2,COL,Greens
lu410yy,3,null,null
lu3zy3s,4,null,null
lu4tlse,5,null,null
lu8bx1p,6,null,LNP
lu3bem7,7,AL,KAP
lu3cug3,8,COL,LNP
lu934l1,9,EI,LNP
lu59djy,10,AL,null
lu30shi,11,COL,null
lu3nsgi,12,COL,null
lu43lwc,13,COL,null
lu3iq3b,14,EI,null
lu3tz87,15,EI,null
lub9q9p,16,COL,null
lu34l09,17,null,null
lu385vj,18,null,null
lu3mjwr,19,null,null
lu3k75h,20,null,null
lu3yh70,21,null,null
lu3ubc4,22,null,null
lu4tb6k,23,H,LNP
lu3xshh,24,null,null
lu4k3qe,25,null,LNP
lu5db8i,26,null,null
lu3vfgm,27,COL,Greens
lu3wd6f,28,EI,Greens
lu3vi0o,29,COL,Greens
lu99s3o,30,null,null
lubhgam,31,COL,null
lu31ubl,32,COL,null
lu4co51,33,COL,null
lu4czob,34,COL,null
lu4poz3,35,COL,null
lu3opz8,36,EI,null
lu3qija,37,EI,null
lu4804k,38,EI,null
lu4nvch,39,EI,null
lu389fw,40,null,null
lu3ayo0,41,null,null
lu3brth,42,null,null
lu3et7g,43,null,null
lu4g9hi,44,null,null
lu3xml7,45,EI,Greens
lu3vi1g,46,null,null
lu4l4nr,47,null,LNP
lu40sx8,48,COL,ALP
lu48gz1,49,EI,Greens
lubm9vd,50,null,null
lu3gvgq,51,COL,null
lu53x20,52,COL,null
lu4p6we,53,COL,null
lu53pfb,54,COL,null
lu4zkrj,55,COL,null
lu3piym,56,EI,null
lu8is2z,57,EI,null
lu3b4at,58,null,null
lu3fema,59,null,null
lu3we2r,60,null,null
lu42jbm,61,null,null
lu43vm6,62,null,Greens
lu4bjyf,63,EI,Greens
luf6773,64,COL,ALP
lu4pjkz,65,COL,null
lu53xne,66,COL,null
lu4dn3c,67,EI,Greens
luf9e2x,68,COL,ALP
lu5uagy,69,COL,null
lu4fzns,70,EI,Greens
lu4ila4,71,EI,Greens
lu15vsn,72,null,null
lu25s46,73,EI,null
lu19rfl,74,EI,null
lu1a9xa,75,EI,null
lu27wmy,76,EI,null
lu3019l,77,EI,null
lu304wf,78,EI,null
lu1wi3h,79,EI,null
lu2fdtz,80,EI,null
lu2enmm,81,EI,null
lu3hvf1,82,EI,null
lu46574,83,EI,null
lu34yh1,84,EI,null
lu39ob9,85,EI,null
lu477fa,86,EI,null
lu4wi6l,87,EI,null
lu211t6,88,EI,null
lu2i56s,89,EI,null
lu28093,90,EI,null
lu3wkwh,91,EI,null
lu40308,92,EI,null
lu4yf7h,93,EI,null
lu17bzv,94,null,null
lu3fr7m,95,EI,null
lu3wzx9,96,EI,null
lu4pb7c,97,EI,null
lu4rqg6,98,EI,null
lu4twg1,99,EI,null
lu8pb9p,100,EI,null
lu2hss6,1,,
lu3js9a,2,,
lu2uw15,3,EI,
lu25xtd,4,,
lu39msm,5,EI,
lu2ilrs,6,H,
lu57gp3,7,,
lu5bi14,8,,
lu6d2oq,9,,
luagc6d,10,,
lu2ibw3,11,,LNP
lu2oy97,12,,
lu4d6o2,13,,
lu2nn3y,14,,
lu3m2ct,15,,
lu2io2m,16,,
lu3h1eh,17,EI,
lu3oq44,18,EI,
lu2kynh,19,,
lu38cpy,20,,
lu1womi,21,EI,
lu33xw9,22,EI,
lu38ts8,23,,
lu543ez,24,,
lu4ei9l,25,,
lu35r4g,26,COL,
lu1peej,27,EI,LNP
lu2d1zw,28,,
lu29fq1,29,,
lu2h03t,30,EI,
lu3h5ym,31,EI,
lu3unjx,32,,LNP
lu2ymme,33,EI,
lu4pxfk,34,,
lu5dob4,35,EI,
lu3ke99,36,EI,
lu2c4xv,37,EI,
lu40b13,38,EI,
lu31ena,39,COL,
lu3to6k,40,COL,
lu3k4jh,41,EI,
lu4pync,42,COL,
lu3o5tk,43,COL,
lu38qd4,44,,
lu40otp,45,,
lu3oxsa,46,COL,
lu2x0n2,47,,LNP
lu32y2c,48,,LNP
lu3n64g,49,EI,
lu3k3ir,50,EI,
lu2yur3,51,,
lu3l9nl,52,EI,
lu9urse,53,,
lu2zgfa,54,EI,
lu2xjre,55,EI,
lu3g1zk,56,EI,
lu2yn8f,57,EI,
lu3it95,58,EI,
lu3kaft,59,EI,
lu2xl3s,60,EI,
lu2wchp,61,,
lu2nz9k,62,EI,
lu3x2hg,63,EI,
lu17hk9,64,,
lu3sy6w,65,COL,
lu402y1,66,EI,
lu3qnsg,67,EI,
lu3koeh,68,COL,
lu3p88m,69,EI,
lu2ibfu,70,EI,
lu3sppp,71,EI,
lu3n0nh,72,,
lu8purw,73,,
lu3qz78,74,,
lu3rf9j,75,,
lu2zvmz,76,,
lu5pg06,77,,
lu3kj0r,78,EI,
lu22l7k,79,EI,
lu490s3,80,EI,
lu3qdb6,81,COL,
lu3hnti,82,EI,
lu3k0q2,83,COL,
lu38g19,84,,
lu43sw1,85,EI,LNP
lu9eas5,86,EI,
lu350zn,87,EI,
lu3hc7w,88,,
lu2ncty,89,EI,
lu3m1hs,90,,
lu3koof,91,EI,
lu3lamq,92,EI,
lu2no0f,93,EI,
lu30x71,94,EI,
lu3i087,95,EI,
lu5afjj,96,EI,
lu3a9du,97,EI,
lu3o5w9,98,EI,
lu3jik8,99,EI,
lu2z9na,100,EI,
lu56s20,101,EI,
lu347mp,102,COL,
lu3ofsm,103,COL,
lu3wpep,104,COL,
lu3zrvm,105,COL,
lu3szet,106,COL,
lu4p0pa,107,,
lu4hq3h,108,,LNP
lu3lhsc,109,EI,
lu2ztrf,110,,
luaqzff,111,,
lu3hf4p,112,EI,
lu5cgv5,113,,LNP
lu3q7m9,114,EI,
lu300va,115,EI,
lu3fkcj,116,EI,
lu3pp3t,117,EI,
lu3kgxc,118,EI,
lu3px5f,119,EI,
lu2yecy,120,EI,
lu3olh5,121,,
lu2ynsc,122,EI,
lu3zqo8,123,EI,
lu4qpva,124,EI,
lu4lfvg,125,EI,
lu2z8gv,126,,
lu4xvdo,127,EI,
lu3fnk9,128,EI,
lu3w7zt,129,EI,
lu5p7bc,130,EI,
lu3okab,131,,
lu4qcxi,132,EI,
lu3297o,133,EI,
lu27jg9,134,EI,
lu2zm1b,135,EI,
lu3x9te,136,,
lu3zdxu,137,,
lu2yhwq,138,EI,
lu3c3ll,139,EI,
lu2ph0z,140,EI,
lu4w1t9,141,EI,
lu4wnb3,142,,
lu5dpg8,1,,
lu4fkth,2,,
lu30rvg,3,EI,
lu39bve,4,EI,
lu35o24,5,EI,
lu3ma9n,6,EI,
lu3nqmk,7,EI,
lu4vo5m,8,EI,
lu583lo,9,,
lu30nrt,10,,
lu57axl,11,,
lu3zcug,12,COL,
lu3zx49,13,COL,
lu46yi6,14,COL,
lu3ur8f,15,EI,
lu45dau,16,EI,
lu3j1xn,17,EI,
lu3qr5u,18,EI,
lu3aqlt,19,EI,
lu3knx7,20,EI,
lu3js1h,21,,
lu3qnzg,22,,
lu3qt1y,23,EI,
lu3dldw,24,,
lu3l4gl,25,,
lu2facm,26,EI,
lu2hbla,27,EI,
lu3rrem,28,EI,
lu2zz79,29,,
lu3hj3w,30,EI,
lu3loqs,31,EI,
lu32kz7,32,EI,
lu2qv5l,33,EI,
lu3mjmu,34,EI,
lu3ix2f,35,EI,
lu3b0k3,36,EI,
lu3jxmz,37,EI,
lu3iqen,38,EI,
lu3ideu,39,EI,
lu3rqhb,40,EI,
lu4vrqg,41,EI,
lu4zdwj,42,EI,
lu3w8iq,43,EI,
lu4965w,44,EI,
lu3s13c,45,EI,
lu598ja,46,EI,
lu3vzq9,47,COL,
lu3cz34,48,EI,
lu5ckkp,49,EI,
lu3pyuq,50,EI,
lu585ob,51,,
lu3e5a6,52,,
lu3ragk,53,,
lu39q6f,54,EI,
lu2jnck,55,EI,
lu30q3w,56,,
lu46ni7,57,EI,
lu3honp,58,EI,
lu2vbwz,59,EI,
lu3mzk4,60,EI,
lu3hdyq,61,EI,ALP
lu3q7rd,62,EI,
lu3s4ei,63,EI,
lu4m6mq,64,EI,
lu3tl53,65,EI,
lu51ifs,66,EI,
lu56eb0,67,EI,
lu3v8qz,68,EI,
lu3wr86,69,,
lu437yz,70,,
lu2mn48,71,EI,
lu4qgi6,72,EI,
lu3j6g7,73,EI,
lu3rg7d,74,EI,ALP
lu3qy51,75,EI,
lu5anfg,76,,
lu5axf8,77,EI,
lu353qu,78,EI,
lu4sdvt,79,EI,
luf5dnw,80,COL,
lu3rlhk,81,EI,
lu5b4vp,82,,
lu3wsg7,83,EI,
lu3xryz,84,EI,
lu3ye4w,1,,ALP
lu40opp,2,,
lu4242t,3,,
lu43tz3,4,,
lu46h6b,5,,
lu04o9i,6,,LNP
lu03inh,7,,
lu09j3b,8,,LNP
lu209w0,9,,
lu0elbf,10,,
lu2xvm4,11,,
lu0him6,12,,ALP
lu05xnm,13,,ALP
lu2hf0p,14,,LNP
lu03srw,15,,
lu02w63,16,,LNP
lu06l10,17,,
lu059xq,18,,
lu2e1hu,19,,
lu0eudd,20,,
lu06jey,21,,
lu37e9b,22,,
lu03aj8,23,,
lu03je1,24,,
lu03rx0,25,AL,ALP
lu06ykz,26,,
lu36wvl,27,,LNP
lu06n69,28,,
lu03h7g,29,,
lu03djn,30,,
lu03ss4,31,,
lu03ze0,32,,
lu04tgp,33,,
lu04gp9,34,,
lu9om00,35,,
luadrnp,36,,
luae32p,37,,
luantic,38,,
lub1rt9,39,,
ltzl0ch,40,,LNP
ltzil1l,41,,LNP
ltznn6a,42,YC,LNP
lu3flup,43,,LNP
ltzm97w,44,,LNP
ltzwffu,45,,
ltzqk7x,46,,LNP
lu2zzlt,47,,LNP
ltzhvld,48,,LNP
lu0c1a6,49,,LNP
lu048q7,50,,ALP
ltzoax9,51,,LNP
lu0qsl9,52,EI,LNP
ltzqnje,53,,LNP
ltzpl1q,54,,LNP
lu2xdnx,55,,LNP
